link,name,rating,reviews,categories,tripadvisor_entity_id,province,new_province,tọa độ,vị trí
https://www.tripadvisor.com.vn/Attraction_Review-g1156337-d33405114-Reviews-Mang_Den_Horse_Farm-Kontum_Kon_Tum_Province.html,Măng Đen horse farm - Trại Ngựa Măng Đen,5,3,"[{""id"":11206,""name"":""Chuyến tham quan sinh thái""},{""id"":11192,""name"":""Chuyến tham quan cà phê & trà""}]",33405114,Kon Tum,Quảng Ngãi,"14.5734505, 108.27021889999999","Đường Trần Kiên, Măng Đen, Kon Plông, Kon Tum, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g1156337-d33502562-Reviews-Th_y_Di_n_Pleikrong-Kontum_Kon_Tum_Province.html,Thủy Điện Pleikrong,2,1,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",33502562,Kon Tum,Quảng Ngãi,"15.1300887, 108.78427719999999","B5, Khu IVB1 Nam Sông Trà Khúc, Quảng Ngãi, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g1156337-d33503075-Reviews-Nha_Th_Giao_X_Phuong_Quy-Kontum_Kon_Tum_Province.html,Nhà Thờ Giáo Xứ Phương Quý,5,1,"[{""id"":11168,""name"":""Nhà thờ & nhà thờ lớn""}]",33503075,Kon Tum,Quảng Ngãi,"14.3632539, 107.96750449999999","9X79+822, Vinh Quang, Kon Tum, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g1156337-d33563787-Reviews-C_u_Treo_Konklor-Kontum_Kon_Tum_Province.html,Cầu Treo Konklor,5,1,"[{""id"":11075,""name"":""Cầu cảng & lối đi có lót ván""}]",33563787,Kon Tum,Quảng Ngãi,"14.3469444, 108.0355285","82WP+Q6C, Bắc Kạn, Thắng Lợi, Kon Tum, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g811257-d10840155-Reviews-Tam_Duong_Market-Lai_Chau_Lai_Chau_Province.html,Chợ Tam Đường,4.4,11,"[{""id"":11197,""name"":""Chợ nông sản""}]",10840155,Lai Châu,Lai Châu,"22.3199895, 103.62480169999999","QL4D, TT. Tam Đường, Tam Đường, Lai Châu, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g2144896-d11489001-Reviews-Bac_Son_Valley-Lang_Son_Lang_Son_Province.html,Thung Lũng  Bắc Sơn,4.7,26,"[{""id"":11159,""name"":""Vùng nước""},{""id"":11089,""name"":""Núi""}]",11489001,Lạng Sơn,Lạng Sơn,"21.823271599999998, 106.3645267","R9F7+8R2, Trấn Yên, Bắc Sơn, Lạng Sơn, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g2144896-d2266644-Reviews-Tam_Thanh_Grotto-Lang_Son_Lang_Son_Province.html,Động Tam Thanh,4.5,21,"[{""id"":11078,""name"":""Hang lớn & động""}]",2266644,Lạng Sơn,Lạng Sơn,"21.8555833, 106.7471727","Tam Thanh, Thành phố Lạng Sơn, Lạng Sơn 240000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g2144896-d2266672-Reviews-Nhi_Thanh_grotto-Lang_Son_Lang_Son_Province.html,Động Nhị Thanh,3.5,12,"[{""id"":11078,""name"":""Hang lớn & động""}]",2266672,Lạng Sơn,Lạng Sơn,"21.8513034, 106.7517012","52 Đ. Nhị Thanh, Tam Thanh, Thành phố Lạng Sơn, Lạng Sơn, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g2144896-d33994727-Reviews-Lang_Son_UNESCO_Global_Geopark-Lang_Son_Lang_Son_Province.html,Công Viên Địa Chất Toàn Cầu UNESCO Lạng Sơn,5,3,"[{""id"":11090,""name"":""Công viên quốc gia""}]",33994727,Lạng Sơn,Lạng Sơn,"21.853707999999997, 106.76151899999999","Lạng Sơn, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g2144896-d33321127-Reviews-Thanh_Nha_M_c_L_ng_Son-Lang_Son_Lang_Son_Province.html,Thành Nhà Mạc - Lạng Sơn,5,1,"[{""id"":11218,""name"":""Chuyến tham quan lịch sử & di sản""}]",33321127,Lạng Sơn,Lạng Sơn,"21.8571399, 106.7487213","VP4X+VF5, Tô Thị, Thành phố Lạng Sơn, Lạng Sơn, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g2062768-d16731523-Reviews-West_Lakes_Golf_Villas-Long_An_Province_Mekong_Delta.html,WEST LAKES GOLF & VILLAS _ Sân Golf Tây Ninh,4.5,11,"[{""id"":11084,""name"":""Sân gôn""}]",16731523,Long An,Tây Ninh,"10.9711198, 106.367126","X9G6+XH4, ĐT822, Ấp Chánh, Đức Hòa, Tây Ninh 82000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g8841036-d2226649-Reviews-Can_Duoc_Market-Can_Duoc_Long_An_Province_Mekong_Delta.html,Chợ Cần Đước,4.7,6,"[{""id"":11154,""name"":""Chợ trời & chợ đường phố""}]",2226649,Long An,Tây Ninh,"10.5040975, 106.6042866","212 QL50, Khu Phố 1A, Cần Đước, Long An, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g2062769-d15236905-Reviews-Jump_Arena-Tan_An_Long_An_Province_Mekong_Delta.html,Jump Arena,4.2,5,"[{""id"":11122,""name"":""Trung tâm trò chơi & giải trí""}]",15236905,Long An,Tây Ninh,"10.742073099999999, 106.69511949999999","2 – 4 Đ. số 9, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh 700000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g2062768-d15815697-Reviews-Lang_Noi_Tan_Lap-Long_An_Province_Mekong_Delta.html,Làng Nổi Tân Lập,5,2,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",15815697,Long An,Tây Ninh,"10.714870099999999, 105.9873891","PX7Q+V27, QL62, Tân Lập, Mộc Hóa, Long An 850000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g14221678-d17612084-Reviews-Khu_Du_Lich_Canh_Dong_Bat_Tan-Moc_Hoa_Long_An_Province_Mekong_Delta.html,Khu Du Lịch Cánh Đồng Bất Tận,5,1,"[{""id"":11091,""name"":""Khu vực tự nhiên & động vật hoang dã""},{""id"":11092,""name"":""Công viên""}]",17612084,Long An,Tây Ninh,"10.7251072, 106.0848807","KP3, Bình Phong Thạnh, Mộc Hóa, Long An, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g2062769-d23696577-Reviews-Lavilla_Green_City-Tan_An_Long_An_Province_Mekong_Delta.html,Lavilla Green City Tân An - Trần Anh Group,5,1,"[{""id"":11170,""name"":""Chuyến tham quan bằng xe điện hai bánh (segway)""}]",23696577,Long An,Tây Ninh,"10.5529602, 106.3971856","H94W+64M, Hùng Vương nối dài, 37 Đ. Liên Khu Vực, Phường 6, Tân An, Long An, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g8366461-d12635453-Reviews-Tran_Temple-Nam_Dinh_Nam_Dinh_Province.html,Đền Trần,4.4,15,"[{""id"":11045,""name"":""Địa điểm tôn giáo""}]",12635453,Nam Định,Ninh Bình,"20.2556875, 105.898405","7V4X+79C, Trường Yên, Hoa Lư, Ninh Bình, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g8366461-d8365965-Reviews-Bui_Chu_Cathedral-Nam_Dinh_Nam_Dinh_Province.html,Tòa Giám Mục Bùi Chu,4,11,"[{""id"":11045,""name"":""Địa điểm tôn giáo""},{""id"":11168,""name"":""Nhà thờ & nhà thờ lớn""}]",8365965,Nam Định,Ninh Bình,"20.3075339, 106.3303148","Xuân Ngọc, Xuân Trường, Nam Định 420000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g8366461-d12635426-Reviews-Nam_Dinh_Cathedral-Nam_Dinh_Nam_Dinh_Province.html,Nhà thờ lớn Nam Định,4.6,5,"[{""id"":11168,""name"":""Nhà thờ & nhà thờ lớn""}]",12635426,Nam Định,Ninh Bình,"20.4247864, 106.17793979999999","16 Hai Bà Trưng, Trần Hưng Đạo, Nam Định, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g8366461-d13223368-Reviews-Hai_Hau_Church-Nam_Dinh_Nam_Dinh_Province.html,Nhà thờ đổ Hải Hậu,4.8,5,"[{""id"":11168,""name"":""Nhà thờ & nhà thờ lớn""}]",13223368,Nam Định,Ninh Bình,"20.1298244, 106.31425569999999","Tổ dân phố 13, Hải Hậu, Nam Định 420000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g8366461-d13321824-Reviews-Basilica_of_Immaculate_Conception_Phu_Nhai-Nam_Dinh_Nam_Dinh_Province.html,Vương Cung Thánh đường Phú Nhai,4.8,4,"[{""id"":11168,""name"":""Nhà thờ & nhà thờ lớn""}]",13321824,Nam Định,Ninh Bình,"20.2999451, 106.36324119999999","xã Trà Lũ, Xuân Trường, Nam Định, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g8366461-d13366642-Reviews-Hung_Nghia_Shrine-Nam_Dinh_Nam_Dinh_Province.html,Đền thánh Hưng Nghĩa,4.3,3,"[{""id"":11168,""name"":""Nhà thờ & nhà thờ lớn""}]",13366642,Nam Định,Ninh Bình,"20.2103759, 106.30913439999999","6865+5M2, Hải Hưng, Hải Hậu, Nam Định, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g8366461-d13321849-Reviews-Phu_An_Church-Nam_Dinh_Nam_Dinh_Province.html,Nhà Thờ Phú An,4.3,3,"[{""id"":11168,""name"":""Nhà thờ & nhà thờ lớn""}]",13321849,Nam Định,Ninh Bình,"20.241162799999998, 106.2813602","67RJ+FG9, Cát Thành, Trực Ninh, Nam Định, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g8366461-d11548340-Reviews-Quat_Lam_Beach-Nam_Dinh_Nam_Dinh_Province.html,Biển Quất Lâm,4,3,"[{""id"":11076,""name"":""Bãi biển""}]",11548340,Nam Định,Ninh Bình,"20.1835202, 106.370111","tt. Quất Lâm, Giao Thuỷ, Nam Định, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g8366461-d13358734-Reviews-Parish_Lac_Dao-Nam_Dinh_Nam_Dinh_Province.html,Giáo Xứ Lạc Đạo,4,2,"[{""id"":11168,""name"":""Nhà thờ & nhà thờ lớn""}]",13358734,Nam Định,Ninh Bình,"20.1184857, 106.1805225","459J+96R, Nghĩa Lạc, Nghĩa Hưng, Nam Định, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g8366461-d13366876-Reviews-Quan_Phuong_Parish-Nam_Dinh_Nam_Dinh_Province.html,Giáo xứ Quần Phương,3.5,2,"[{""id"":11168,""name"":""Nhà thờ & nhà thờ lớn""}]",13366876,Nam Định,Ninh Bình,"20.2000344, 106.2919407","672R+2Q8, TT. Yên Định, Hải Hậu, Nam Định, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g8366461-d13366750-Reviews-Giap_Nam_Parish-Nam_Dinh_Nam_Dinh_Province.html,Giáo Xứ Giáp Nam,3,1,"[{""id"":11168,""name"":""Nhà thờ & nhà thờ lớn""}]",13366750,Nam Định,Ninh Bình,"20.1014672, 106.2123202","hà nội, Hải Hậu, Nam Định, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g8366461-d13201259-Reviews-Hai_Giap_Church-Nam_Dinh_Nam_Dinh_Province.html,Nhà Thờ Hai Giáp,5,1,"[{""id"":11168,""name"":""Nhà thờ & nhà thờ lớn""}]",13201259,Nam Định,Ninh Bình,"20.1485873, 105.97508169999999","4XXG+C2P, Yên Hoà, Yên Mô, Ninh Bình, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g8366461-d13201205-Reviews-Cau_Ngoi_Cho_Luong-Nam_Dinh_Nam_Dinh_Province.html,Cầu Ngói Chợ Lương,4,1,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""},{""id"":11040,""name"":""Cầu""}]",13201205,Nam Định,Ninh Bình,"20.2261952, 106.2705075","Hai Anh Commune, Xóm 3, Hải Hậu, Nam Định, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g8366461-d13384874-Reviews-Sa_Chau_Parish-Nam_Dinh_Nam_Dinh_Province.html,Giáo Xứ Sa Châu,3,1,"[{""id"":11168,""name"":""Nhà thờ & nhà thờ lớn""}]",13384874,Nam Định,Ninh Bình,"20.2531854, 106.4086359","7C35+7FC, Giao Châu, Giao Thuỷ, Nam Định, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g1554764-d2201250-Reviews-President_Ho_Chi_Minh_Native_Home-Vinh_Nghe_An_Province.html,Khu Di tích Kim Liên - Quê Nội Bác Hồ,4.1,70,"[{""id"":11051,""name"":""Địa điểm lịch sử""}]",2201250,Nghệ An,Nghệ An,"18.6742, 105.5546","Xóm Sen 2, Nam Đàn, Nghệ An, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g15293069-d6937403-Reviews-Dong_Du_Village_Responsible_Tourism-Nghia_Thuan_Nghe_An_Province.html,Làng Đông Du,5,47,"[{""id"":11204,""name"":""Chuyến tham quan bằng xe đạp""}]",6937403,Nghệ An,Nghệ An,"18.7082928, 105.6590068","39 Hồ Học Lãm, Hưng Đông, Vinh, Nghệ An, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g4235728-d2201198-Reviews-Cua_Lo_Beach-Cua_Lo_Nghe_An_Province.html,Bãi biển Cửa Lò,4.1,46,"[{""id"":11076,""name"":""Bãi biển""}]",2201198,Nghệ An,Nghệ An,"18.7784704, 105.7486874","Nghệ An, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g13238178-d12268853-Reviews-Pu_Mat_National_Park-Con_Cuong_Nghe_An_Province.html,Vườn Quốc Gia Pù Mát,4.9,22,"[{""id"":11090,""name"":""Công viên quốc gia""}]",12268853,Nghệ An,Nghệ An,"19.0573923, 104.8599727","Vườn quốc gia, Pù Mát, Con Cuông, Nghệ An, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g15293008-d8571589-Reviews-Quynh_Nghia_Beach-Quynh_Nghia_Nghe_An_Province.html,Biển Quỳnh Nghĩa,4.9,18,"[{""id"":11076,""name"":""Bãi biển""}]",8571589,Nghệ An,Nghệ An,"19.1265038, 105.7297992","Quỳnh Nghĩa, Nghệ An, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g15293069-d14928584-Reviews-Khe_Lau_Lake-Nghia_Thuan_Nghe_An_Province.html,Hồ Khe Lau 1,4.9,17,"[{""id"":11159,""name"":""Vùng nước""}]",14928584,Nghệ An,Nghệ An,"19.2941353, 105.4954205","Nghĩa Thuận, Tx. Thái Hòa, Nghệ An, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g15292606-d15074477-Reviews-Dao_Che_Thanh_Chuong-Thanh_An_Nghe_An_Province.html,Đảo Chè Thanh Chương,4.7,10,"[{""id"":11159,""name"":""Vùng nước""}]",15074477,Nghệ An,Nghệ An,"18.731346, 105.28124539999999","Xóm An Ngọc xã, Thanh An, Thanh Chương, Nghệ An 44727, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g4235728-d28019608-Reviews-Vinwonders_C_a_H_i-Cua_Lo_Nghe_An_Province.html,Vinwonders Cửa Hội,5,8,"[{""id"":11110,""name"":""Công viên giải trí & công viên chủ đề""},{""id"":11130,""name"":""Công viên nước""}]",28019608,Nghệ An,Nghệ An,"18.772953299999998, 105.75133819999999","Bãi biển Cửa Lò, Đ, Bình Minh, Tp. Vinh, Nghệ An, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g1554764-d13816811-Reviews-Nam_Viet_Spa-Vinh_Nghe_An_Province.html,Nam Việt Spa,4.6,8,"[{""id"":11139,""name"":""Spa""}]",13816811,Nghệ An,Nghệ An,"18.676897, 105.6802139","39 Đ. Lê Hồng Phong, Hưng Bình, Vinh, Nghệ An, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g13238178-d14928566-Reviews-Khe_Kem_Waterfall-Con_Cuong_Nghe_An_Province.html,Thác Khe Kèm,4.9,8,"[{""id"":11108,""name"":""Thác nước""}]",14928566,Nghệ An,Nghệ An,"18.9704427, 104.8007142","Lục Dạ, Con Cuông, Nghệ An, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g14790122-d14790075-Reviews-Pu_Hoat_Nature_Reserve-Que_Phong_Nghe_An_Province.html,Khu Bảo Tồn Thiên Nhiên Pù Hoạt,5,6,"[{""id"":11091,""name"":""Khu vực tự nhiên & động vật hoang dã""}]",14790075,Nghệ An,Nghệ An,"19.8747416, 104.9380159","VWFQ+V6R, Thông Thụ, Quế Phong, Nghệ An, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g14794619-d14790294-Reviews-Pu_Huong_Nature_Reserve-Quy_Hop_Nghe_An_Province.html,Khu Dự trữ Thiên nhiên Pù Huống,5,5,"[{""id"":11091,""name"":""Khu vực tự nhiên & động vật hoang dã""}]",14790294,Nghệ An,Nghệ An,"19.3302814, 104.93031529999999","8WJJ+448, Diễn Lãm, Quỳ Châu, Nghệ An, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g4235728-d14138773-Reviews-The_Dawn_Pub_Coffee_Cua_Lo-Cua_Lo_Nghe_An_Province.html,The Dawn Pub & Coffee Cửa Lò,4.8,4,"[{""id"":11111,""name"":""Quán bar & câu lạc bộ""}]",14138773,Nghệ An,Nghệ An,"18.806314, 105.72345589999999","Bình Minh, Thu Thuỷ, Vinh, Nghệ An, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g1554764-d15295975-Reviews-Trung_Tam_Cham_Soc_Suc_Khoe_Xanh-Vinh_Nghe_An_Province.html,Trung Tâm Chăm Sóc Sức Khỏe Xanh,5,2,"[{""id"":11139,""name"":""Spa""}]",15295975,Nghệ An,Nghệ An,"18.7016696, 105.67403019999999","1 Hoàng Phan Thái, Hà Huy Tập, Vinh, Nghệ An, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g1554764-d23687705-Reviews-D_n_Th_Vua_Quang_Trung-Vinh_Nghe_An_Province.html,Đền Thờ Vua Quang Trung,5,2,"[{""id"":11045,""name"":""Địa điểm tôn giáo""}]",23687705,Nghệ An,Nghệ An,"18.6484635, 105.69646329999999","178 Đ. Trần Cảnh Bình, Trung Đô, Vinh, Nghệ An 460000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g1554764-d26729027-Reviews-Qu_ng_tru_ng_H_Chi_Minh-Vinh_Nghe_An_Province.html,Quảng trường Hồ Chí Minh,5,1,"[{""id"":11092,""name"":""Công viên""}]",26729027,Nghệ An,Nghệ An,"18.6705245, 105.6903787","Trường Thi, Tp. Vinh, Nghệ An, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g1554764-d21206371-Reviews-Mon_Wines-Vinh_Nghe_An_Province.html,"Rượu Vang MONWINES Vinh, Nghệ An",5,1,"[{""id"":11156,""name"":""Cửa hàng đặc sản & cửa hàng quà tặng""}]",21206371,Nghệ An,Nghệ An,"18.6908972, 105.70067549999999","20A Đ. Hoàng Trọng Trì, Hưng Lộc, Vinh, Nghệ An 460000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g23689167-d23687702-Reviews-D_n_Ong_Hoang_Mu_i-Hung_Th_nh_Nghe_An_Province.html,Đền Ông Hoàng Mười,5,1,"[{""id"":11045,""name"":""Địa điểm tôn giáo""}]",23687702,Nghệ An,Nghệ An,"18.6407082, 105.6908617","Xuân Am, Hưng Nguyên, Nghệ An, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g1005757-d3506921-Reviews-Po_Klong_Garai_Cham_Temple_Towers-Phan_Rang_Thap_Cham_Ninh_Thuan_Province.html,Tháp Chàm Phan Rang (Panduranga),4.4,100,"[{""id"":11045,""name"":""Địa điểm tôn giáo""}]",3506921,Ninh Thuận,Khánh Hòa,"11.601905499999999, 108.94650399999999","Đô Vinh, Phan Rang-Tháp Chàm, Ninh Thuận, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g1005757-d7746998-Reviews-Phan_Rang_Beach-Phan_Rang_Thap_Cham_Ninh_Thuan_Province.html,Phan Rang Beach,4.2,78,"[{""id"":11076,""name"":""Bãi biển""}]",7746998,Ninh Thuận,Khánh Hòa,"11.5613297, 109.0252519","Mười Sáu Tháng Tư, Phan Rang-Tháp Chàm, Ninh Thuận, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g1005757-d13484923-Reviews-Phan_Rang_Kite_Center-Phan_Rang_Thap_Cham_Ninh_Thuan_Province.html,Phan Rang Kite Center,4.8,33,"[{""id"":11187,""name"":""Khách sạn nghỉ dưỡng""}]",13484923,Ninh Thuận,Khánh Hòa,"11.6052685, 109.1464103","ĐT702, Ninh Hải, Ninh Thuận 840000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g1005757-d26262329-Reviews-Sol_Spa_Hoan_My_Resort_Phan_Rang-Phan_Rang_Thap_Cham_Ninh_Thuan_Province.html,SOL Spa - Hoàn Mỹ Resort,5,23,"[{""id"":11139,""name"":""Spa""}]",26262329,Ninh Thuận,Khánh Hòa,"11.574927599999999, 109.0239963","136 Town, Yên Ninh Nguyễn Thị Minh Khai, Street, Phan Rang-Tháp Chàm, Ninh Thuận, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g1005757-d15527380-Reviews-Sorrento_Beach_Club-Phan_Rang_Thap_Cham_Ninh_Thuan_Province.html,Sorrento Beach Club,4.9,21,"[{""id"":11187,""name"":""Khách sạn nghỉ dưỡng""}]",15527380,Ninh Thuận,Khánh Hòa,"11.6129961, 109.1470803","DT702 Ninh Hai Phan Rang, Thap Cham, My Hoa, Ninh Thuận 840000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g1005757-d12116979-Reviews-Phi_Kite_School-Phan_Rang_Thap_Cham_Ninh_Thuan_Province.html,Phi Kite School,4.9,21,"[{""id"":11187,""name"":""Khách sạn nghỉ dưỡng""}]",12116979,Ninh Thuận,Khánh Hòa,"11.6092076, 109.1463479","J45W+GJX, Đường tỉnh 702 Mỹ Hòa - Vĩnh Hải, Ninh Hải, Ninh Thuận 59214, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g15081057-d15009655-Reviews-Vietnam_Surf_Camping-My_Hoa_Ninh_Hai_District_Ninh_Thuan_Province.html,Vietnam Surf Camping,4.9,14,"[{""id"":11187,""name"":""Khách sạn nghỉ dưỡng""}]",15009655,Ninh Thuận,Khánh Hòa,"11.6045382, 109.14608829999999","ĐT702, Mỹ Hòa, My Hoa, Ninh Thuận, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g1005757-d20120095-Reviews-5_Squares_Kite_Center-Phan_Rang_Thap_Cham_Ninh_Thuan_Province.html,5 Squares Kite Center,5,12,"[{""id"":11187,""name"":""Khách sạn nghỉ dưỡng""}]",20120095,Ninh Thuận,Khánh Hòa,"12.2098868, 109.0928764",Việt Nam
https://www.tripadvisor.com.vn/Attraction_Review-g1005757-d12855897-Reviews-Nam_Cuong_Sand_Dunes-Phan_Rang_Thap_Cham_Ninh_Thuan_Province.html,Đồi cát Nam Cương,4.1,10,"[{""id"":11079,""name"":""Sa mạc""}]",12855897,Ninh Thuận,Khánh Hòa,"11.508790399999999, 108.9971041","Thôn Tuấn Tú, An Hải, Ninh Phước, Ninh Thuận, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g15122073-d23993616-Reviews-Nara_Binh_Tien_Golf_Club-Binh_Tien_Ninh_Thuan_Province.html,Nara Bình Tiên Golf Club,5,4,"[{""id"":11084,""name"":""Sân gôn""}]",23993616,Ninh Thuận,Khánh Hòa,"11.802681699999999, 109.1791112","Khu du lịch, thôn, Bình Tiên, Thuận Bắc, Khánh Hòa 59000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g12622782-d15019508-Reviews-Rai_Cave-Vinh_Hai_Ninh_Thuan_Province.html,Hang Rái,5,3,"[{""id"":11078,""name"":""Hang lớn & động""}]",15019508,Ninh Thuận,Khánh Hòa,"11.6780558, 109.1827234","Hang Rái, Ninh Hải, Ninh Thuận, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g4355229-d12231680-Reviews-Hung_Temple-Phu_Tho_Phu_Tho_Province.html,Đền Hùng,4.9,14,"[{""id"":11051,""name"":""Địa điểm lịch sử""}]",12231680,Phú Thọ,Phú Thọ,"21.367015199999997, 105.320596","Lạc Hồng, Hy Cương, Việt Trì, Phú Thọ 290000, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g4355229-d8532704-Reviews-Thanh_Thuy_Health_Resort-Phu_Tho_Phu_Tho_Province.html,Khu du lịch nước khoáng nóng Thanh Thủy,4.3,3,"[{""id"":11166,""name"":""Khu nghỉ dưỡng có suối nước nóng""}]",8532704,Phú Thọ,Phú Thọ,"21.1546959, 105.27902019999999","Khu 1, Thương Lộc, Thanh Thủy, Phú Thọ 294630, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g4355229-d12010608-Reviews-Coi_Village-Phu_Tho_Phu_Tho_Province.html,Bản Cỏi,5,2,"[{""id"":11066,""name"":""Khu lân cận""}]",12010608,Phú Thọ,Phú Thọ,"21.1534396, 104.9461864","Xuân Sơn, Tân Sơn, Phú Thọ, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g651661-d2095404-Reviews-My_Lai_Massacre_Museum-Quang_Ngai_Quang_Ngai_Province.html,Khu Chứng tích Sơn Mỹ- My Lai Massacre,4.4,134,"[{""id"":11063,""name"":""Viện bảo tàng lịch sử""}]",2095404,Quảng Ngãi,Quảng Ngãi,"15.1769989, 108.8725353","Tịnh Khê, Sơn Tịnh, Quảng Ngãi, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g12934290-d8599469-Reviews-D_o_Ly_Son-Ly_Son_Quang_Ngai_Province.html,Đảo Lý Sơn,4.3,97,"[{""id"":11053,""name"":""Quần đảo""},{""id"":11076,""name"":""Bãi biển""}]",8599469,Quảng Ngãi,Quảng Ngãi,"15.383360999999999, 109.1107114","Quảng Ngãi, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g651661-d12151603-Reviews-My_Lai_Massacre_Son_My_Memorial-Quang_Ngai_Quang_Ngai_Province.html,Khu Chứng tích Sơn Mỹ- My Lai Massacre,4.6,25,"[{""id"":11051,""name"":""Địa điểm lịch sử""},{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""}]",12151603,Quảng Ngãi,Quảng Ngãi,"15.1768507, 108.8728156","5VH9+GMF, Thôn Tư Cung, Sơn Tịnh, Quảng Ngãi, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g651661-d11435841-Reviews-Sa_Huynh_Beach-Quang_Ngai_Quang_Ngai_Province.html,Bãi biển Sa Huỳnh,4.4,11,"[{""id"":11076,""name"":""Bãi biển""}]",11435841,Quảng Ngãi,Quảng Ngãi,"14.734324296850467, 109.0568574855239","Quảng Ngãi, Việt Nam"
https://www.tripadvisor.com.vn/Attraction_Review-g651661-d33311925-Reviews-Thac_M_Nanh_Qu_ng_Ngai-Quang_Ngai_Quang_Ngai_Province.html,Thác Mờ Nanh - Quảng Ngãi,5,6,"[{""id"":11160,""name"":""Điểm thu hút khách tham quan & thắng cảnh""},{""id"":11205,""name"":""Chuyến tham quan leo núi""}]",33311925,Quảng Ngãi,Quảng Ngãi,"14.897010799999999, 108.64659599999999","Long Môn, Minh Long, Quảng Ngãi 570000, Việt Nam"
